Kode_Item,Nama_Item,Kode_Transaksi,qty,harga,sub_total
OBT01747,Obat Excepturi,TRX094738,2,158082,316164
OBT01450,Obat Eveniet,TRX094739,3,24113,72339
OBT00339,Obat Accusantium,TRX094739,2,43960,87920
OBT00863,Obat Itaque,TRX094739,3,165012,495036
OBT00149,Obat Unde,TRX094739,2,173060,346120
OBT00825,Obat Labore,TRX094740,3,121019,363057
OBT01722,Obat Magni,TRX094740,2,175324,350648
OBT00346,Obat Ipsum,TRX094740,3,47874,143622
OBT00595,Obat Eligendi,TRX094741,3,187460,562380
OBT00987,Obat Voluptatibus,TRX094741,1,120364,120364
OBT00409,Obat Deserunt,TRX094741,3,177492,532476
OBT00366,Obat Excepturi,TRX094741,2,58407,116814
OBT01975,Obat Dignissimos,TRX094741,2,113803,227606
OBT01001,Obat Perferendis,TRX094742,1,139528,139528
OBT00612,Obat Aperiam,TRX094743,1,129253,129253
OBT01990,Obat Ipsum,TRX094743,2,16446,32892
OBT00618,Obat Corrupti,TRX094743,1,198667,198667
OBT00541,Obat Error,TRX094743,3,114117,342351
OBT00446,Obat Ratione,TRX094744,1,176459,176459
OBT01162,Obat Optio,TRX094744,1,83125,83125
OBT01929,Obat Fuga,TRX094744,1,39060,39060
OBT00614,Obat Quas,TRX094744,1,10719,10719
OBT01609,Obat Sequi,TRX094745,2,7593,15186
OBT01809,Obat Necessitatibus,TRX094745,2,157031,314062
OBT01895,Obat Eligendi,TRX094745,2,185623,371246
OBT00529,Obat Non,TRX094745,2,26435,52870
OBT00845,Obat Occaecati,TRX094745,3,170572,511716
OBT00269,Obat Dolor,TRX094746,2,161551,323102
OBT01247,Obat Quidem,TRX094746,1,152608,152608
OBT00411,Obat Autem,TRX094746,1,91357,91357
OBT00486,Obat Autem,TRX094746,1,174767,174767
OBT01638,Obat Incidunt,TRX094746,2,51157,102314
OBT01652,Obat Porro,TRX094747,2,101899,203798
OBT01151,Obat Sint,TRX094747,3,85424,256272
OBT00586,Obat Est,TRX094747,2,108546,217092
OBT00297,Obat Nihil,TRX094747,1,157171,157171
OBT01050,Obat Reiciendis,TRX094747,2,155224,310448
OBT00957,Obat Quasi,TRX094748,2,55477,110954
OBT00442,Obat Odit,TRX094748,1,106843,106843
OBT00440,Obat Magni,TRX094749,3,59584,178752
OBT01015,Obat Ipsam,TRX094749,2,33923,67846
OBT01984,Obat Accusantium,TRX094749,3,53088,159264
OBT01990,Obat Ipsum,TRX094749,1,16446,16446
OBT00329,Obat Minima,TRX094750,1,87717,87717
OBT00449,Obat Provident,TRX094750,2,83262,166524
OBT00497,Obat Sequi,TRX094750,3,127740,383220
OBT00547,Obat Sunt,TRX094751,3,124275,372825
OBT00983,Obat Quasi,TRX094751,3,158171,474513
OBT01068,Obat Asperiores,TRX094751,1,195805,195805
OBT01792,Obat Pariatur,TRX094752,1,84355,84355
OBT00842,Obat Sapiente,TRX094753,3,44571,133713
OBT00465,Obat Ipsam,TRX094754,3,106735,320205
OBT01291,Obat Aperiam,TRX094754,2,187580,375160
OBT01006,Obat Laudantium,TRX094754,2,124388,248776
OBT01213,Obat Nesciunt,TRX094754,1,42320,42320
OBT00111,Obat Quas,TRX094754,1,47002,47002
OBT00998,Obat Beatae,TRX094755,1,124986,124986
OBT00169,Obat Similique,TRX094755,2,88728,177456
OBT00174,Obat Maiores,TRX094755,1,73335,73335
OBT00994,Obat Maiores,TRX094755,3,137588,412764
OBT01756,Obat Laborum,TRX094755,2,118378,236756
OBT01242,Obat Earum,TRX094756,1,78744,78744
OBT00397,Obat Libero,TRX094756,2,89813,179626
OBT00156,Obat Quod,TRX094757,3,87240,261720
OBT00648,Obat Laborum,TRX094757,2,109773,219546
OBT00644,Obat Porro,TRX094757,3,150307,450921
OBT00607,Obat Dolorem,TRX094758,2,55047,110094
OBT01871,Obat Voluptatem,TRX094758,2,164340,328680
OBT01558,Obat Illum,TRX094759,1,151656,151656
OBT01929,Obat Fuga,TRX094759,1,39060,39060
OBT01599,Obat Nisi,TRX094759,3,131024,393072
OBT01527,Obat Optio,TRX094759,3,68740,206220
OBT00111,Obat Quas,TRX094759,1,47002,47002
OBT01674,Obat Optio,TRX094760,2,69107,138214
OBT00988,Obat Minus,TRX094761,1,185621,185621
OBT00601,Obat Alias,TRX094761,3,43051,129153
OBT00548,Obat Sapiente,TRX094762,3,180704,542112
OBT01689,Obat Cum,TRX094762,2,158113,316226
OBT00754,Obat Cupiditate,TRX094762,2,44630,89260
OBT01777,Obat Temporibus,TRX094762,3,25488,76464
OBT01603,Obat Nostrum,TRX094763,2,103543,207086
OBT00627,Obat Cumque,TRX094763,3,57779,173337
OBT01862,Obat Explicabo,TRX094763,3,11092,33276
OBT01121,Obat Placeat,TRX094763,1,121452,121452
OBT00086,Obat Reiciendis,TRX094764,1,19332,19332
OBT00527,Obat Soluta,TRX094764,1,71810,71810
OBT01603,Obat Nostrum,TRX094764,2,103543,207086
OBT01347,Obat Quidem,TRX094764,3,108831,326493
OBT01960,Obat Quasi,TRX094765,2,126292,252584
OBT01934,Obat Dolore,TRX094765,1,179271,179271
OBT00846,Obat Dicta,TRX094765,1,192005,192005
OBT00586,Obat Est,TRX094765,2,108546,217092
OBT01961,Obat Explicabo,TRX094766,1,156029,156029
OBT01351,Obat Quia,TRX094766,2,136157,272314
OBT01887,Obat Nesciunt,TRX094766,1,84860,84860
OBT01345,Obat Accusamus,TRX094766,3,56402,169206
OBT01225,Obat Occaecati,TRX094767,3,167720,503160
OBT00733,Obat Dicta,TRX094768,2,182452,364904
OBT01672,Obat Fugit,TRX094768,2,117601,235202
OBT01926,Obat Numquam,TRX094768,2,23025,46050
OBT01173,Obat Vitae,TRX094769,2,58099,116198
OBT00006,Obat Quidem,TRX094769,2,177666,355332
OBT00833,Obat Eaque,TRX094769,3,87524,262572
OBT00936,Obat Dolor,TRX094769,1,179462,179462
OBT01691,Obat Temporibus,TRX094769,1,59850,59850
OBT01472,Obat Quaerat,TRX094770,2,169150,338300
OBT00346,Obat Ipsum,TRX094771,1,47874,47874
OBT00123,Obat Asperiores,TRX094772,3,113255,339765
OBT00856,Obat Quasi,TRX094772,2,194150,388300
OBT01236,Obat Ducimus,TRX094772,2,104654,209308
OBT01683,Obat Repellat,TRX094773,2,69794,139588
OBT01189,Obat Est,TRX094773,1,22159,22159
OBT00817,Obat Voluptates,TRX094773,3,117413,352239
OBT01870,Obat Eaque,TRX094773,3,163073,489219
OBT00861,Obat Earum,TRX094774,3,78342,235026
OBT00431,Obat Asperiores,TRX094774,2,104979,209958
OBT00215,Obat Ipsa,TRX094775,2,193372,386744
OBT00462,Obat Optio,TRX094775,3,57395,172185
OBT00548,Obat Sapiente,TRX094775,1,180704,180704
OBT01281,Obat Unde,TRX094776,2,174461,348922
OBT00834,Obat Distinctio,TRX094777,3,110290,330870
OBT01346,Obat Temporibus,TRX094777,3,172362,517086
OBT01564,Obat Eaque,TRX094777,3,172917,518751
OBT00996,Obat Repudiandae,TRX094777,2,132078,264156
OBT00248,Obat Quaerat,TRX094778,3,123220,369660
OBT01517,Obat Blanditiis,TRX094778,3,172081,516243
OBT00758,Obat Quo,TRX094778,1,180501,180501
OBT01015,Obat Ipsam,TRX094779,2,33923,67846
OBT01834,Obat Dicta,TRX094779,3,187961,563883
OBT00933,Obat Praesentium,TRX094779,3,153267,459801
OBT00211,Obat Ea,TRX094780,1,49596,49596
OBT00204,Obat Doloribus,TRX094780,1,167006,167006
OBT00621,Obat Sapiente,TRX094780,1,132152,132152
OBT00300,Obat Eligendi,TRX094780,1,49529,49529
OBT00035,Obat Atque,TRX094781,1,179120,179120
OBT01326,Obat Dignissimos,TRX094782,3,98800,296400
OBT01004,Obat Eaque,TRX094782,3,187051,561153
OBT00328,Obat Officiis,TRX094782,3,48249,144747
OBT00416,Obat Alias,TRX094782,1,90174,90174
OBT01416,Obat Aspernatur,TRX094782,3,26445,79335
OBT01725,Obat Ad,TRX094783,3,62547,187641
OBT01476,Obat Nesciunt,TRX094783,3,182619,547857
OBT01129,Obat Eaque,TRX094783,1,133836,133836
OBT01843,Obat Voluptate,TRX094784,2,156390,312780
OBT01194,Obat Error,TRX094784,1,66273,66273
OBT01199,Obat Dolor,TRX094784,3,181972,545916
OBT01680,Obat Aperiam,TRX094784,1,82118,82118
OBT00378,Obat Placeat,TRX094784,1,142891,142891
OBT00340,Obat Voluptatem,TRX094785,1,19304,19304
OBT00270,Obat Debitis,TRX094785,1,72168,72168
OBT00036,Obat Odio,TRX094785,3,157153,471459
OBT01276,Obat Debitis,TRX094785,2,162158,324316
OBT01596,Obat Pariatur,TRX094786,3,168556,505668
OBT01243,Obat Eius,TRX094786,3,16923,50769
OBT00717,Obat Ratione,TRX094786,2,57293,114586
OBT01365,Obat Nulla,TRX094786,1,159183,159183
OBT01886,Obat Placeat,TRX094786,3,172510,517530
OBT01510,Obat Sit,TRX094787,3,161021,483063
OBT01034,Obat Molestiae,TRX094787,3,115561,346683
OBT01918,Obat Eos,TRX094787,1,107525,107525
OBT00781,Obat Iure,TRX094788,1,190640,190640
OBT01353,Obat Modi,TRX094789,2,49689,99378
OBT00222,Obat Quibusdam,TRX094790,1,63847,63847
OBT00669,Obat Commodi,TRX094790,3,129082,387246
OBT01572,Obat Neque,TRX094790,1,186361,186361
OBT01457,Obat Necessitatibus,TRX094790,1,156764,156764
OBT01180,Obat Eveniet,TRX094791,3,137231,411693
OBT01796,Obat Sunt,TRX094792,2,189979,379958
OBT00931,Obat Iure,TRX094792,3,66891,200673
OBT00554,Obat Nisi,TRX094792,2,60330,120660
OBT01163,Obat Est,TRX094792,2,107220,214440
OBT01182,Obat Quod,TRX094793,3,35167,105501
OBT00334,Obat Voluptatibus,TRX094793,2,177338,354676
OBT01457,Obat Necessitatibus,TRX094793,2,156764,313528
OBT01843,Obat Voluptate,TRX094793,3,156390,469170
OBT00614,Obat Quas,TRX094793,3,10719,32157
OBT01435,Obat Dolore,TRX094794,1,118232,118232
OBT00293,Obat Error,TRX094795,2,102229,204458
OBT01325,Obat Dignissimos,TRX094796,3,190911,572733
OBT01684,Obat Sapiente,TRX094796,1,18961,18961
OBT01330,Obat Possimus,TRX094796,1,168902,168902
OBT01299,Obat Officiis,TRX094797,2,25322,50644
OBT01130,Obat Temporibus,TRX094797,1,11098,11098
OBT00051,Obat Veniam,TRX094798,2,62149,124298
OBT00906,Obat Sed,TRX094798,1,72814,72814
OBT01422,Obat Atque,TRX094799,2,116101,232202
OBT00176,Obat Reprehenderit,TRX094799,2,185215,370430
OBT00382,Obat Atque,TRX094799,1,25141,25141
OBT00394,Obat Iusto,TRX094799,2,102926,205852
OBT01401,Obat Quas,TRX094800,3,99757,299271
OBT01832,Obat Veniam,TRX094800,1,54242,54242
OBT00712,Obat Adipisci,TRX094800,1,27594,27594
OBT00700,Obat Nostrum,TRX094800,1,107333,107333
OBT01273,Obat Reprehenderit,TRX094801,2,94556,189112
OBT00951,Obat Aliquam,TRX094801,3,198334,595002
OBT01854,Obat Quos,TRX094801,1,116599,116599
OBT00015,Obat Corporis,TRX094801,1,27001,27001
OBT01013,Obat At,TRX094802,1,162705,162705
OBT00930,Obat Sunt,TRX094802,3,93861,281583
OBT01763,Obat Nihil,TRX094802,1,11479,11479
OBT00148,Obat Est,TRX094802,2,121235,242470
OBT01457,Obat Necessitatibus,TRX094802,2,156764,313528
OBT01011,Obat Assumenda,TRX094803,2,101818,203636
OBT01627,Obat Harum,TRX094803,1,50651,50651
OBT00618,Obat Corrupti,TRX094803,1,198667,198667
OBT01742,Obat Quod,TRX094804,1,82345,82345
OBT00573,Obat Assumenda,TRX094804,1,111192,111192
OBT00759,Obat Magni,TRX094804,2,32300,64600
OBT01463,Obat Itaque,TRX094804,2,87124,174248
OBT01132,Obat Sint,TRX094804,1,119561,119561
OBT01752,Obat Aliquam,TRX094805,2,93178,186356
OBT00948,Obat Amet,TRX094805,1,192262,192262
OBT01184,Obat Consectetur,TRX094805,2,20894,41788
OBT00102,Obat Voluptatibus,TRX094805,1,106835,106835
OBT00417,Obat Qui,TRX094806,2,196770,393540
OBT01818,Obat Id,TRX094806,1,64487,64487
OBT00243,Obat Ratione,TRX094806,2,12542,25084
OBT01849,Obat Animi,TRX094806,3,177713,533139
OBT01023,Obat Animi,TRX094807,1,35865,35865
OBT01181,Obat Corporis,TRX094807,3,105938,317814
OBT00660,Obat Magnam,TRX094807,2,9985,19970
OBT01806,Obat A,TRX094807,2,95867,191734
OBT00348,Obat Aliquid,TRX094807,2,127456,254912
OBT00331,Obat Ipsam,TRX094808,3,133784,401352
OBT01637,Obat Nihil,TRX094808,3,10634,31902
OBT00967,Obat Vero,TRX094809,3,21303,63909
OBT00943,Obat Neque,TRX094809,2,179829,359658
OBT00409,Obat Deserunt,TRX094810,1,177492,177492
OBT00022,Obat Molestiae,TRX094811,1,181074,181074
OBT00105,Obat Quam,TRX094811,3,71986,215958
OBT01785,Obat Quos,TRX094811,3,148137,444411
OBT01437,Obat Maiores,TRX094812,1,160328,160328
OBT00953,Obat Est,TRX094812,2,32584,65168
OBT01358,Obat Vero,TRX094812,1,153296,153296
OBT00799,Obat Magni,TRX094812,1,94475,94475
OBT00721,Obat Quae,TRX094813,3,31451,94353
OBT01532,Obat Exercitationem,TRX094813,2,86701,173402
OBT00109,Obat Omnis,TRX094813,3,82967,248901
OBT01985,Obat Ex,TRX094813,3,188113,564339
OBT00473,Obat Aut,TRX094813,2,101530,203060
OBT01743,Obat Aperiam,TRX094814,3,121524,364572
OBT01246,Obat Dignissimos,TRX094814,2,145008,290016
OBT00322,Obat Quia,TRX094815,2,74000,148000
OBT01183,Obat Nisi,TRX094815,1,75592,75592
OBT01978,Obat Modi,TRX094815,1,166935,166935
OBT01523,Obat Ea,TRX094815,2,194955,389910
OBT01390,Obat Maiores,TRX094815,1,175401,175401
OBT00599,Obat Possimus,TRX094816,2,131121,262242
OBT01390,Obat Maiores,TRX094816,3,175401,526203
OBT00491,Obat Laborum,TRX094816,1,143222,143222
OBT01398,Obat Necessitatibus,TRX094816,2,140867,281734
OBT00808,Obat Libero,TRX094817,1,99540,99540
OBT01980,Obat Quis,TRX094818,1,118266,118266
OBT01851,Obat Debitis,TRX094819,1,94082,94082
OBT01028,Obat Omnis,TRX094819,1,82065,82065
OBT00632,Obat Quam,TRX094819,2,92516,185032
OBT00230,Obat Quos,TRX094819,2,39130,78260
OBT00997,Obat Magni,TRX094819,1,191423,191423
OBT01808,Obat Ipsum,TRX094820,1,111367,111367
OBT01178,Obat Assumenda,TRX094821,2,134231,268462
OBT01445,Obat Iusto,TRX094822,1,94339,94339
OBT00276,Obat Reprehenderit,TRX094822,1,92257,92257
OBT00956,Obat Eaque,TRX094823,3,157664,472992
OBT01896,Obat Tenetur,TRX094823,2,163168,326336
OBT01766,Obat Ea,TRX094823,3,66286,198858
OBT00264,Obat Rem,TRX094824,1,191996,191996
OBT01012,Obat Tenetur,TRX094825,2,36133,72266
OBT00334,Obat Voluptatibus,TRX094825,3,177338,532014
OBT01152,Obat A,TRX094826,2,111765,223530
OBT01779,Obat Delectus,TRX094826,1,64701,64701
OBT00459,Obat Unde,TRX094826,2,30195,60390
OBT00025,Obat Sit,TRX094826,1,109043,109043
OBT01823,Obat Aspernatur,TRX094827,2,140220,280440
OBT01394,Obat Velit,TRX094827,2,111660,223320
OBT01975,Obat Dignissimos,TRX094827,2,113803,227606
OBT00760,Obat Nostrum,TRX094827,3,190179,570537
OBT00964,Obat Alias,TRX094828,2,113017,226034
OBT01071,Obat Ipsum,TRX094828,2,168779,337558
OBT01588,Obat Voluptatum,TRX094828,1,135005,135005
OBT01153,Obat Iusto,TRX094829,2,182893,365786
OBT00140,Obat Impedit,TRX094829,3,123819,371457
OBT00038,Obat Saepe,TRX094829,2,71009,142018
OBT00874,Obat Provident,TRX094829,3,120905,362715
OBT01408,Obat Qui,TRX094829,2,115116,230232
OBT01472,Obat Quaerat,TRX094830,2,169150,338300
OBT01259,Obat Quis,TRX094830,2,60273,120546
OBT01555,Obat Possimus,TRX094830,2,20025,40050
OBT01930,Obat Recusandae,TRX094831,1,58916,58916
OBT01194,Obat Error,TRX094831,3,66273,198819
OBT00869,Obat Consequatur,TRX094831,2,58774,117548
OBT01569,Obat Quod,TRX094831,2,180075,360150
OBT00478,Obat Illo,TRX094831,1,116677,116677
OBT01104,Obat Illo,TRX094832,1,18860,18860
OBT01271,Obat Eos,TRX094832,1,178611,178611
OBT00572,Obat Animi,TRX094832,1,186352,186352
OBT01548,Obat Recusandae,TRX094832,3,101686,305058
OBT00954,Obat Rerum,TRX094833,1,90943,90943
OBT01155,Obat Fuga,TRX094833,3,20443,61329
OBT01194,Obat Error,TRX094833,2,66273,132546
OBT00895,Obat Provident,TRX094833,2,139131,278262
OBT00033,Obat Eligendi,TRX094833,3,36625,109875
OBT01930,Obat Recusandae,TRX094834,1,58916,58916
OBT01833,Obat Molestiae,TRX094834,2,117405,234810
OBT01025,Obat Architecto,TRX094835,2,84934,169868
OBT00536,Obat Quidem,TRX094835,2,52068,104136
OBT01061,Obat Nostrum,TRX094835,2,137320,274640
OBT01417,Obat Quia,TRX094836,3,154899,464697
OBT00089,Obat Soluta,TRX094836,1,67829,67829
OBT00869,Obat Consequatur,TRX094836,3,58774,176322
OBT00675,Obat Minus,TRX094837,2,122525,245050
OBT01733,Obat Laudantium,TRX094837,3,103850,311550
OBT00035,Obat Atque,TRX094838,1,179120,179120
OBT00627,Obat Cumque,TRX094839,2,57779,115558
OBT00196,Obat Odit,TRX094839,1,28324,28324
OBT01307,Obat Autem,TRX094839,3,103664,310992
OBT01754,Obat Natus,TRX094840,3,123266,369798
OBT01638,Obat Incidunt,TRX094840,1,51157,51157
OBT01505,Obat Aliquid,TRX094840,1,159091,159091
OBT00419,Obat Tempora,TRX094840,1,154201,154201
OBT00085,Obat Vel,TRX094840,3,178597,535791
OBT00275,Obat Sed,TRX094841,2,18661,37322
OBT00402,Obat Quaerat,TRX094842,3,190521,571563
OBT01137,Obat Quas,TRX094843,3,88199,264597
OBT01130,Obat Temporibus,TRX094843,3,11098,33294
OBT00013,Obat Quas,TRX094843,3,10218,30654
OBT01388,Obat Nisi,TRX094844,3,173025,519075
OBT01452,Obat Quia,TRX094845,2,167415,334830
OBT00360,Obat Inventore,TRX094845,2,34488,68976
OBT00849,Obat Illo,TRX094846,1,82522,82522
OBT01462,Obat Vero,TRX094846,3,103931,311793
OBT01000,Obat Expedita,TRX094846,3,189686,569058
OBT01899,Obat Dignissimos,TRX094846,2,53940,107880
OBT00540,Obat Sapiente,TRX094846,2,26834,53668
OBT00724,Obat Odit,TRX094847,2,84600,169200
OBT01486,Obat Porro,TRX094848,3,66108,198324
OBT00185,Obat Voluptas,TRX094848,1,108152,108152
OBT01799,Obat Sit,TRX094848,2,192743,385486
OBT00805,Obat Cupiditate,TRX094849,2,102631,205262
OBT00596,Obat Magni,TRX094849,1,54341,54341
OBT01808,Obat Ipsum,TRX094849,2,111367,222734
OBT01846,Obat Officiis,TRX094849,1,198411,198411
OBT00677,Obat Repellat,TRX094850,2,119355,238710
OBT01199,Obat Dolor,TRX094850,2,181972,363944
OBT01604,Obat Culpa,TRX094850,1,58822,58822
OBT00448,Obat Optio,TRX094851,3,36615,109845
OBT00971,Obat Corporis,TRX094851,3,61304,183912
OBT01105,Obat Assumenda,TRX094852,1,154486,154486
OBT00001,Obat Eaque,TRX094852,2,76489,152978
OBT01428,Obat Facere,TRX094852,1,86475,86475
OBT01555,Obat Possimus,TRX094853,2,20025,40050
OBT01721,Obat Provident,TRX094853,3,158087,474261
OBT01929,Obat Fuga,TRX094853,1,39060,39060
OBT00645,Obat Modi,TRX094853,3,81224,243672
OBT00165,Obat Cumque,TRX094854,3,39103,117309
OBT00275,Obat Sed,TRX094855,3,18661,55983
OBT00300,Obat Eligendi,TRX094856,1,49529,49529
OBT00026,Obat Sit,TRX094857,1,194853,194853
OBT01552,Obat Assumenda,TRX094858,3,177406,532218
OBT01556,Obat Repellendus,TRX094858,2,67229,134458
OBT00291,Obat Ex,TRX094858,1,108467,108467
OBT01192,Obat Odit,TRX094858,2,111822,223644
OBT01762,Obat Velit,TRX094858,3,105236,315708
OBT01867,Obat Suscipit,TRX094859,2,91573,183146
OBT01967,Obat In,TRX094859,3,124618,373854
OBT01672,Obat Fugit,TRX094859,1,117601,117601
OBT00216,Obat Dolore,TRX094859,3,142845,428535
OBT00959,Obat Occaecati,TRX094859,2,124094,248188
OBT01426,Obat Aut,TRX094860,3,48117,144351
OBT01289,Obat Temporibus,TRX094860,1,113308,113308
OBT00721,Obat Quae,TRX094860,3,31451,94353
OBT00933,Obat Praesentium,TRX094860,2,153267,306534
OBT00117,Obat Commodi,TRX094860,1,13881,13881
OBT00733,Obat Dicta,TRX094861,3,182452,547356
OBT01039,Obat Voluptatem,TRX094861,1,52992,52992
OBT00330,Obat Unde,TRX094862,1,198165,198165
OBT01590,Obat Illum,TRX094862,3,5969,17907
OBT00804,Obat Rem,TRX094863,3,74734,224202
OBT00707,Obat Praesentium,TRX094864,2,47474,94948
OBT00794,Obat Autem,TRX094864,3,120109,360327
OBT00373,Obat Eum,TRX094864,1,178837,178837
OBT00796,Obat Vero,TRX094864,3,6726,20178
OBT00605,Obat Facere,TRX094865,2,169117,338234
OBT01794,Obat Vero,TRX094865,3,76949,230847
OBT00347,Obat Rerum,TRX094865,1,190063,190063
OBT01632,Obat Laboriosam,TRX094865,2,94081,188162
OBT00911,Obat Numquam,TRX094865,2,137454,274908
OBT00086,Obat Reiciendis,TRX094866,3,19332,57996
OBT00423,Obat Voluptatibus,TRX094866,3,173727,521181
OBT00657,Obat Iure,TRX094866,3,192246,576738
OBT01456,Obat Ratione,TRX094867,2,122035,244070
OBT01005,Obat Magnam,TRX094867,2,60742,121484
OBT01103,Obat Eos,TRX094868,2,156219,312438
OBT01553,Obat Doloribus,TRX094868,3,182812,548436
OBT00167,Obat Accusantium,TRX094868,1,184766,184766
OBT01761,Obat Perferendis,TRX094868,3,76570,229710
OBT00598,Obat Pariatur,TRX094868,1,59848,59848
OBT00086,Obat Reiciendis,TRX094869,3,19332,57996
OBT01578,Obat Aspernatur,TRX094869,1,153398,153398
OBT01130,Obat Temporibus,TRX094869,2,11098,22196
OBT00880,Obat Illo,TRX094869,3,84044,252132
OBT01683,Obat Repellat,TRX094870,1,69794,69794
OBT00544,Obat Vero,TRX094870,2,87299,174598
OBT01671,Obat Vero,TRX094870,3,162168,486504
OBT00976,Obat Praesentium,TRX094871,2,142954,285908
OBT00094,Obat Suscipit,TRX094871,1,172496,172496
OBT00874,Obat Provident,TRX094871,1,120905,120905
OBT00468,Obat Veniam,TRX094872,1,152602,152602
OBT01772,Obat Delectus,TRX094872,1,82206,82206
OBT00627,Obat Cumque,TRX094872,3,57779,173337
OBT00326,Obat Totam,TRX094873,1,87053,87053
OBT00401,Obat Recusandae,TRX094873,3,125647,376941
OBT01264,Obat Cumque,TRX094873,3,94819,284457
OBT00712,Obat Adipisci,TRX094873,3,27594,82782
OBT00443,Obat Possimus,TRX094873,3,110485,331455
OBT01168,Obat Optio,TRX094874,3,89991,269973
OBT00417,Obat Qui,TRX094874,3,196770,590310
OBT01024,Obat Impedit,TRX094875,3,102377,307131
OBT01815,Obat Quidem,TRX094875,2,44133,88266
OBT01398,Obat Necessitatibus,TRX094875,1,140867,140867
OBT01903,Obat Soluta,TRX094875,3,79401,238203
OBT01790,Obat Commodi,TRX094875,2,91308,182616
OBT00096,Obat Occaecati,TRX094876,1,100120,100120
OBT00968,Obat Commodi,TRX094876,2,116381,232762
OBT00692,Obat Illo,TRX094876,2,162836,325672
OBT01490,Obat Quam,TRX094877,2,7780,15560
OBT00750,Obat Deserunt,TRX094877,1,98124,98124
OBT01020,Obat Blanditiis,TRX094877,2,15559,31118
OBT00136,Obat Quibusdam,TRX094878,1,196163,196163
OBT00944,Obat Magnam,TRX094878,2,192394,384788
OBT00693,Obat Iusto,TRX094878,3,192485,577455
OBT01368,Obat Error,TRX094878,2,38405,76810
OBT01174,Obat Omnis,TRX094878,3,67815,203445
OBT00935,Obat Assumenda,TRX094879,2,169559,339118
OBT01049,Obat Ullam,TRX094879,1,131137,131137
OBT00137,Obat At,TRX094880,3,148583,445749
OBT01132,Obat Sint,TRX094880,2,119561,239122
OBT00879,Obat Quae,TRX094881,2,56719,113438
OBT01390,Obat Maiores,TRX094881,1,175401,175401
OBT00590,Obat Distinctio,TRX094881,1,40419,40419
OBT00407,Obat Odio,TRX094881,3,75600,226800
OBT01881,Obat Repudiandae,TRX094881,2,129460,258920
OBT01399,Obat Repudiandae,TRX094882,2,127312,254624
OBT01680,Obat Aperiam,TRX094882,2,82118,164236
OBT01971,Obat Iste,TRX094882,3,82974,248922
OBT01050,Obat Reiciendis,TRX094883,1,155224,155224
OBT01266,Obat Nisi,TRX094883,2,73514,147028
OBT00039,Obat Quos,TRX094884,2,135141,270282
OBT01536,Obat Ratione,TRX094884,1,175840,175840
OBT00610,Obat Doloribus,TRX094885,2,126484,252968
OBT00925,Obat Sapiente,TRX094885,2,83108,166216
OBT00545,Obat Suscipit,TRX094885,1,158933,158933
OBT00976,Obat Praesentium,TRX094885,1,142954,142954
OBT01769,Obat Saepe,TRX094885,3,24893,74679
OBT00584,Obat Odit,TRX094886,1,185956,185956
OBT00084,Obat Tenetur,TRX094886,1,198842,198842
OBT01690,Obat Inventore,TRX094887,3,133185,399555
OBT01358,Obat Vero,TRX094887,2,153296,306592
OBT00319,Obat Quibusdam,TRX094887,2,99527,199054
OBT00906,Obat Sed,TRX094887,1,72814,72814
OBT01429,Obat Nemo,TRX094888,3,21474,64422
OBT01133,Obat Voluptate,TRX094888,3,52319,156957
OBT00031,Obat Non,TRX094888,3,197539,592617
OBT00358,Obat Quas,TRX094888,3,124998,374994
OBT01675,Obat Architecto,TRX094888,3,17109,51327
OBT01381,Obat Adipisci,TRX094889,3,166076,498228
OBT00318,Obat Rem,TRX094889,1,78662,78662
OBT01644,Obat Accusantium,TRX094889,2,104332,208664
OBT00082,Obat Maiores,TRX094889,3,163810,491430
